lat,lng,vlat,vlng,mag,atan2
-64,128,6.399,-12.134,13.71791373,2.656296489
-64,132,7.167,-12.324,14.25646748,2.614851154
-64,136,7.945,-12.453,14.77160228,2.573700392
-64,140,8.728,-12.522,15.2636322,2.532874029
-64,144,9.515,-12.529,15.73248442,2.492078472
-64,148,10.3,-12.476,16.17839844,2.451444551
-64,152,11.079,-12.362,16.60009895,2.410873093
-64,156,11.85,-12.187,16.99839607,2.370213624
-64,160,12.607,-11.953,17.37269864,2.329572117
-64,164,13.348,-11.661,17.72422142,2.28884081
-64,168,14.07,-11.313,18.05405409,2.248002619
-64,172,0.172,9.867,9.868499025,0.017430078
-64,176,-16.38,31.737,35.71472482,-0.476457788
-64,180,-18.402,32.675,37.50052305,-0.512908041
-60,180,-22.948,32.675,39.92826479,-0.612275043
-60,184,-24.948,33.454,41.73215571,-0.640769399
-60,188,-26.99,34.071,43.46599983,-0.669947849
-60,192,-29.064,34.521,45.12666104,-0.699785815
-60,196,-31.161,34.803,46.71463079,-0.730242229
-60,200,-33.269,34.915,48.22741529,-0.76126229
-60,204,-35.379,34.858,49.66642533,-0.79281577
-60,208,-8.544,14.716,17.01648001,-0.526027074
-60,212,20.683,-4.389,21.14355245,1.779897782
-60,216,20.923,-3.56,21.22370206,1.739330017
-60,220,21.113,-2.713,21.28659527,1.698595023
-60,224,21.251,-1.853,21.33163402,1.657772239
-60,228,21.337,-0.984,21.35967755,1.616880748
-60,232,21.37,-0.11,21.37028311,1.575943684
-60,236,21.35,0.765,21.36370111,1.534980268
-60,240,21.278,1.636,21.34080083,1.494060374
-60,244,21.153,2.499,21.30010352,1.453202117
-60,248,20.976,3.349,21.24166606,1.412473905
-60,252,20.748,4.184,21.16566465,1.371807054
-60,256,20.47,4.998,21.07132896,1.331319576
-60,260,20.144,5.787,20.95877155,1.291048267
-60,264,19.771,6.549,20.82743004,1.250928495
-60,268,19.353,7.278,20.676264,1.211091649
-60,272,18.892,7.972,20.50513224,1.171488499
-60,276,18.39,8.627,20.31298179,1.132161669
-60,280,17.849,9.241,20.09932541,1.093063889
-60,284,17.273,9.809,19.86386191,1.054328995
-60,288,16.664,10.329,19.60553843,1.015916778
-60,292,16.025,10.799,19.32405304,0.977813356
-60,296,15.36,11.217,19.01974471,0.940040214
-60,300,14.67,11.579,18.6890915,0.902615216
-60,304,8.41,8.693,12.09530277,0.768852869
-60,308,7.869,9.195,12.10244546,0.707846556
-60,312,7.624,9.972,12.552536,0.652742401
-60,316,6.702,10.063,12.0905241,0.587543814
-60,320,6.083,10.425,12.06994258,0.528199686
-60,324,5.443,10.736,12.03694085,0.469220652
-60,328,4.786,10.994,11.99057263,0.410586236
-60,332,72.76,16.772,74.66804928,1.34424241
-60,336,-4.519,12.574,13.36139353,-0.345017584
-60,340,-5.273,12.374,13.4506656,-0.402831987
-60,344,6.538,11.661,13.36878323,0.510999995
-60,348,5.843,11.313,12.73281658,0.47674883
-60,352,5.171,10.909,12.07251101,0.44264214
-60,356,4.525,10.452,11.3894657,0.408569469
-60,0,3.909,9.944,10.68472821,0.37454517
-60,4,3.324,9.387,9.958149678,0.340328693
-60,8,2.774,8.785,9.21256213,0.30585708
-60,12,2.263,8.14,8.448714044,0.271162265
-60,16,1.791,7.455,7.667118494,0.235773267
-60,20,1.362,6.734,6.870356614,0.199565002
-60,24,0.977,5.981,6.060271446,0.161920519
-60,28,0.639,5.198,5.237129462,0.122318193
-60,32,0.349,4.389,4.402853847,0.079350013
-60,36,0.109,3.56,3.561668289,0.030608415
-60,40,-0.081,2.713,2.714208909,-0.029847381
-60,44,-0.219,1.853,1.865896567,-0.117641009
-60,48,-0.305,0.984,1.030184935,-0.300568583
-60,52,-0.338,0.11,0.355449012,-1.25616309
-60,56,-0.318,-0.765,0.828461828,-2.747637188
-60,60,-0.245,-1.636,1.654243332,-2.992941833
-60,64,-0.12,-2.499,2.501879494,-3.093610303
-60,68,0.057,-3.349,3.349485035,3.124574291
-60,72,0.284,-4.184,4.193627547,3.073818983
-60,76,0.562,-4.998,5.029497788,3.029618026
-60,80,0.888,-5.787,5.854734238,2.9893329
-60,84,1.261,-6.549,6.669296964,2.951372175
-60,88,1.679,-7.278,7.469158252,2.914864051
-60,92,2.141,-7.972,8.254493625,2.879218819
-60,96,2.643,-8.627,9.022781057,2.844307838
-60,100,3.183,-9.241,9.773820645,2.809876727
-60,104,3.759,-9.809,10.50459718,2.775635397
-60,108,4.368,-10.329,11.21461836,2.741513082
-60,112,5.007,-10.799,11.90329576,2.707442219
-60,116,5.673,-11.217,12.56996492,2.673355473
-60,120,6.362,-11.579,13.2116723,2.639177215
-60,124,7.072,-11.886,13.83076932,2.604868298
-60,128,7.798,-12.134,14.42368746,2.570396806
-60,132,8.538,-12.324,14.99261218,2.535718951
-60,136,9.287,-12.453,15.53465732,2.500808055
-60,140,10.043,-12.522,16.05186385,2.465616087
-60,144,10.8,-12.529,16.54133734,2.430173001
-60,148,11.556,-12.476,17.00563765,2.394458096
-60,152,-2.115,54.095,54.13633022,-0.039077979
-60,156,-5.332,52.279,52.55020519,-0.101639785
-60,160,-13.913,26.494,29.92496625,-0.483554995
-60,164,-15.561,28.016,32.04748004,-0.50700455
-60,168,-17.298,29.401,34.11216213,-0.531807302
-60,172,-19.113,30.644,36.1159453,-0.55767186
-60,176,-21,31.737,38.05571138,-0.584548084
-60,180,-22.948,32.675,39.92826479,-0.612275043
-56,180,-27.382,32.675,42.63132122,-0.697492354
-56,184,-29.297,33.454,44.46891414,-0.71924886
-56,188,-31.252,34.071,46.23332721,-0.742270138
-56,192,-33.237,34.521,47.920743,-0.766450639
-56,196,-35.244,34.803,49.53169031,-0.791693853
-56,200,-37.263,34.915,51.06455125,-0.817917384
-56,204,-39.283,34.858,52.51889425,-0.845011023
-56,208,-41.294,34.63,53.89277629,-0.872945786
-56,212,-43.288,34.234,55.18892733,-0.901664082
-56,216,-11.765,15.056,19.10754723,-0.663306097
-56,220,-47.183,32.944,57.54600442,-0.961267621
-56,224,22.038,-1.853,22.11576481,1.654681056
-56,228,22.12,-0.984,22.14187562,1.615251648
-56,232,22.151,-0.11,22.15127312,1.575762202
-56,236,22.132,0.765,22.14521729,1.536244747
-56,240,22.063,1.636,22.12357261,1.496780491
-56,244,21.943,2.499,22.08484209,1.457398921
-56,248,21.774,3.349,22.03004487,1.418184961
-56,252,21.556,4.184,21.95830121,1.379081103
-56,256,21.29,4.998,21.86879293,1.340213617
-56,260,20.978,5.787,21.76156826,1.301630362
-56,264,20.621,6.549,21.6359664,1.263282079
-56,268,20.22,7.278,21.48994379,1.225293285
-56,272,19.779,7.972,21.32514068,1.187660187
-56,276,19.298,8.627,21.13854141,1.15040571
-56,280,18.781,9.241,20.93136503,1.11353711
-56,284,18.23,9.809,20.70143427,1.077159224
-56,288,13.875,8.308,16.17215165,1.031278214
-56,292,9.721,6.943,11.94583986,0.950585766
-56,296,9.301,7.564,11.98844014,0.888030648
-56,300,8.846,8.148,12.02670445,0.82644841
-56,304,8.358,8.693,12.05920449,0.765753749
-56,308,7.84,9.195,12.08360977,0.706023163
-56,312,7.295,9.653,12.09948073,0.647154166
-56,316,6.724,10.063,12.10273296,0.589056754
-56,320,6.131,10.425,12.09420465,0.531627645
-56,324,5.518,10.736,12.07104055,0.474762379
-56,328,4.889,10.994,12.03205539,0.418435296
-56,332,60.874,15.59,62.83861851,1.320082179
-56,336,-4.715,12.574,13.42895011,-0.358753239
-56,340,-5.437,12.374,13.51579983,-0.413994897
-56,344,-6.146,12.114,13.583899,-0.469507817
-56,348,-6.839,11.794,13.63342793,-0.525487351
-56,352,-7.511,11.418,13.66696181,-0.581853643
-56,356,6.026,10.452,12.06469975,0.522991142
-56,0,5.436,9.944,11.33283866,0.500276299
-56,4,4.876,9.387,10.57786108,0.479079788
-56,8,4.35,8.785,9.802995716,0.459769891
-56,12,3.86,8.14,9.008840103,0.442796609
-56,16,3.409,7.455,8.197457289,0.428888973
-56,20,2.998,6.734,7.371211569,0.418857956
-56,24,2.63,5.981,6.533701937,0.414277125
-56,28,2.306,5.198,5.686549041,0.417545831
-56,32,2.029,4.389,4.835303713,0.433028885
-56,36,1.798,3.56,3.98828334,0.467684367
-56,40,1.617,2.713,3.158331522,0.537487276
-56,44,1.485,1.853,2.374622917,0.675595924
-56,48,1.402,0.984,1.712851424,0.95882682
-56,52,1.371,0.11,1.375405758,1.490734423
-56,56,1.39,-0.765,1.586608017,2.073915666
-56,60,1.459,-1.636,2.192071395,2.41332128
-56,64,1.579,-2.499,2.956051759,2.578080694
-56,68,1.748,-3.349,3.77773808,2.660542113
-56,72,1.966,-4.184,4.622879189,2.702325736
-56,76,2.232,-4.998,5.473739855,2.72158758
-56,80,2.544,-5.787,6.321495472,2.727415909
-56,84,2.902,-6.549,7.163170038,2.724473938
-56,88,3.302,-7.278,7.992026526,2.715669327
-56,92,3.743,-7.972,8.806976382,2.702626373
-56,96,4.224,-8.627,9.605587176,2.686278961
-56,100,4.741,-9.241,10.38620056,2.667567774
-56,104,5.293,-9.809,11.14595577,2.646764114
-56,108,5.876,-10.329,11.88341773,2.624367065
-56,112,6.487,-10.799,12.59760176,2.600655837
-56,116,7.125,-11.217,13.28859338,2.575694547
-56,120,7.785,-11.579,13.95275837,2.549674114
-56,124,8.464,-11.886,14.59165145,2.522793112
-56,128,9.159,-12.134,15.20267203,2.495013134
-56,132,9.867,-12.324,15.78729442,2.466465909
-56,136,10.585,-12.453,16.34378885,2.43710092
-56,140,11.308,-12.522,16.87220638,2.407094675
-56,144,12.033,-12.529,17.37149763,2.376385541
-56,148,4.179,55.647,55.80369746,0.074957685
-56,152,1.002,54.095,54.10427921,0.018520851
-56,156,-2.078,52.279,52.32028216,-0.03972736
-56,160,-18.733,26.494,32.44776302,-0.615452355
-56,164,-20.311,28.016,34.60394453,-0.627294154
-56,168,-21.973,29.401,36.7046527,-0.6418065
-56,172,-23.712,30.644,38.74678929,-0.658553247
-56,176,-25.518,31.737,40.72352506,-0.677203
-56,180,-27.382,32.675,42.63132122,-0.697492354
-52,180,-31.683,32.675,45.5133839,-0.769985605
-52,184,-33.503,33.454,47.34576143,-0.786129976
-52,188,-35.361,34.071,49.10431103,-0.803975355
-52,192,-37.249,34.521,50.78570116,-0.823390184
-52,196,-39.156,34.803,52.38741399,-0.844187276
-52,200,-41.075,34.915,53.90930207,-0.866284595
-52,204,-42.995,34.858,55.35025013,-0.889537547
-52,208,-44.907,34.63,56.70869024,-0.913896518
-52,212,-46.802,34.234,57.98615317,-0.939263878
-52,216,-48.671,33.671,59.18278873,-0.965589356
-52,220,-50.504,32.944,60.2989316,-0.992802589
-52,224,-52.292,32.057,61.33599688,-1.020844944
-52,228,-54.028,31.013,62.29631573,-1.049700979
-52,232,-55.702,29.818,63.18089844,-1.079299071
-52,236,-57.306,28.478,63.99198481,-1.109594726
-52,240,-58.833,27,64.73269567,-1.140544285
-52,244,22.627,2.499,22.7645806,1.460798845
-52,248,22.466,3.349,22.71424568,1.422816327
-52,252,22.259,4.184,22.64881756,1.384995429
-52,256,22.006,4.998,22.56643614,1.347465074
-52,260,21.709,5.787,22.46708815,1.310282816
-52,264,21.37,6.549,22.35097987,1.273425662
-52,268,20.989,7.278,22.21502656,1.237017027
-52,272,20.57,7.972,22.06077252,1.201064488
-52,276,20.113,8.627,21.88510676,1.16560455
-52,280,19.621,9.241,21.68823926,1.130637168
-52,284,12.309,8.185,14.78193851,0.983975778
-52,288,3.107,10.217,10.67897645,0.295214928
-52,292,2.531,10.73,11.02446647,0.231646413
-52,296,1.927,11.192,11.35668054,0.170504813
-52,300,1.3,11.598,11.67062997,0.111622381
-52,304,0.652,11.949,11.96677505,0.054511179
-52,308,-0.013,12.241,12.2410069,-0.001062004
-52,312,-0.693,12.473,12.49223671,-0.055502946
-52,316,-1.385,12.645,12.72062302,-0.109094587
-52,320,-2.084,12.755,12.92412786,-0.161955873
-52,324,-2.787,12.803,13.10283092,-0.214339539
-52,328,-3.491,12.789,13.25690771,-0.266476988
-52,332,-4.193,12.712,13.38567118,-0.318608511
-52,336,-4.889,12.574,13.49102654,-0.370829881
-52,340,-5.575,12.374,13.57190116,-0.423304112
-52,344,-6.249,12.114,13.63081058,-0.476246608
-52,348,-6.907,11.794,13.66766567,-0.529791348
-52,352,-7.546,11.418,13.68622811,-0.583990142
-52,356,4.663,14.77,15.48859158,0.305804343
-52,0,16.46,18.817,25.00022178,0.718683248
-52,4,15.42,18.989,24.46136793,0.682044883
-52,8,14.373,19.068,23.87826947,0.645913346
-52,12,13.324,19.055,23.25127956,0.610215074
-52,16,5.01,7.455,8.982044589,0.591708006
-52,20,11.241,18.749,21.86058284,0.540090006
-52,24,10.217,18.459,21.09790914,0.505524036
-52,28,9.211,18.079,20.29021345,0.471207693
-52,32,3.698,4.389,5.73920944,0.700159426
-52,36,3.479,3.56,4.977654166,0.773891355
-52,40,3.306,2.713,4.276681541,0.883602592
-52,44,3.181,1.853,3.68135437,1.043328022
-52,48,3.103,0.984,3.25528263,1.263714884
-52,52,3.073,0.11,3.07496813,1.535015964
-52,56,3.091,-0.765,3.184259097,1.813413809
-52,60,3.157,-1.636,3.55572004,2.048908336
-52,64,3.271,-2.499,4.116362715,2.223188897
-52,68,3.431,-3.349,4.794534597,2.344100685
-52,72,3.639,-4.184,5.545103876,2.425748479
-52,76,3.891,-4.998,6.334025971,2.480092541
-52,80,4.188,-5.787,7.143438458,2.515142983
-52,84,4.528,-6.549,7.961920937,2.53665964
-52,88,4.908,-7.278,8.778254268,2.548282043
-52,92,5.328,-7.972,9.58855401,2.552433045
-52,96,5.785,-8.627,10.3870763,2.550893199
-52,100,6.276,-9.241,11.1706874,2.544999324
-52,104,6.8,-9.809,11.93551344,2.535417416
-52,108,7.355,-10.329,12.68007358,2.522810007
-52,112,7.936,-10.799,13.40143638,2.507836923
-52,116,8.542,-11.217,14.09917916,2.490757719
-52,120,9.169,-11.579,14.76969201,2.471832055
-52,124,9.815,-11.886,15.41464307,2.451339732
-52,128,10.476,-12.134,16.03061234,2.429393857
-52,132,11.149,-12.324,16.61869962,2.406210255
-52,136,11.831,-12.453,17.17701284,2.381802464
-52,140,12.518,-12.522,17.70595403,2.356354235
-52,144,10.232,56.928,57.84021964,0.177837024
-52,148,7.134,55.647,56.10242923,0.127505478
-52,152,4.115,54.095,54.251288,0.075923655
-52,156,1.187,52.279,52.29247374,0.022701201
-52,160,-2.146,49.706,49.75230399,-0.043147067
-52,164,-24.962,28.016,37.52329543,-0.727815322
-52,168,-26.542,29.401,39.60929897,-0.734336996
-52,172,-28.194,30.644,41.64080177,-0.743782448
-52,176,-29.911,31.737,43.61083684,-0.755787044
-52,180,-31.683,32.675,45.5133839,-0.769985605
-48,180,-35.83,32.675,48.49169542,-0.831420675
-48,184,-37.546,33.454,50.28789349,-0.84296828
-48,188,-39.298,34.071,52.01120884,-0.856520621
-48,192,-41.078,34.521,53.65725976,-0.871915598
-48,196,-42.877,34.803,55.22396163,-0.888965511
-48,200,-44.687,34.915,56.70965697,-0.907547739
-48,204,-46.497,34.858,58.1124012,-0.927498273
-48,208,-48.301,34.63,59.43251215,-0.948776696
-48,212,-50.088,34.234,60.66938684,-0.971245858
-48,216,-51.85,33.671,61.8236099,-0.994848305
-48,220,-53.579,32.944,62.89687096,-1.019516313
-48,224,-55.265,32.057,63.88952554,-1.045167853
-48,228,-56.902,31.013,64.80465857,-1.071780886
-48,232,-58.481,29.818,65.64404379,-1.099279961
-48,236,-59.994,28.478,66.40991281,-1.12760846
-48,240,-61.433,27,67.10449679,-1.156705749
-48,244,-62.793,25.389,67.73154487,-1.186564056
-48,248,23.049,3.349,23.29103265,1.426506932
-48,252,22.853,4.184,23.23285314,1.389718578
-48,256,22.615,4.998,23.16070442,1.353288804
-48,260,22.335,5.787,23.07252899,1.317271402
-48,264,22.015,6.549,22.96844849,1.281653986
-48,268,21.656,7.278,22.84626053,1.246581973
-48,272,21.261,7.972,22.70645074,1.212061738
-48,276,20.83,8.627,22.54582065,1.17814103
-48,280,20.366,9.241,22.36448159,1.14483123
-48,284,17.9,9.649,20.335024,1.076398661
-48,288,2.502,10.217,10.51889219,0.240159701
-48,292,1.959,10.73,10.90736361,0.180583319
-48,296,1.39,11.192,11.27798581,0.123563142
-48,300,0.798,11.598,11.62542077,0.068696697
-48,304,0.187,11.949,11.95046317,0.015648568
-48,308,-0.441,12.241,12.24894126,-0.036010894
-48,312,-1.082,12.473,12.51984237,-0.086530757
-48,316,-1.734,12.645,12.76333738,-0.136279323
-48,320,-2.393,12.755,12.97753729,-0.185456821
-48,324,-3.056,12.803,13.16267241,-0.234309797
-48,328,-3.72,12.789,13.31904355,-0.283064327
-48,332,-4.382,12.712,13.44607259,-0.331957641
-48,336,-5.038,12.574,13.54573438,-0.381082145
-48,340,-5.686,12.374,13.61787326,-0.430735794
-48,344,-6.321,12.114,13.66396857,-0.480929596
-48,348,-6.942,11.794,13.68538637,-0.531998225
-48,352,19.46,18.2,26.64454165,0.818842937
-48,356,18.506,18.554,26.20539929,0.784102967
-48,0,17.537,18.817,25.72208891,0.750203372
-48,4,16.556,18.989,25.19292077,0.717056316
-48,8,15.568,19.068,24.61607702,0.684689095
-48,12,14.578,19.055,23.99189674,0.653062816
-48,16,13.592,18.948,23.31885863,0.622263482
-48,20,12.614,18.749,22.59730066,0.592224732
-48,24,11.648,18.459,21.82683177,0.562916667
-48,28,10.7,18.079,21.00809941,0.534403001
-48,32,5.349,4.389,6.919185068,0.883663522
-48,36,5.143,3.56,6.254921982,0.965322442
-48,40,4.98,2.713,5.671046552,1.071970306
-48,44,4.862,1.853,5.203138764,1.206671979
-48,48,4.788,0.984,4.888067103,1.368104716
-48,52,4.76,0.11,4.761270839,1.547691196
-48,56,4.777,-0.765,4.837866679,1.729590381
-48,60,4.839,-1.636,5.108073707,1.896818508
-48,64,4.946,-2.499,5.541472458,2.038640505
-48,68,5.098,-3.349,6.099623349,2.152023843
-48,72,5.293,-4.184,6.746977471,2.239704137
-48,76,5.532,-4.998,7.455402605,2.305525645
-48,80,5.812,-5.787,8.201750606,2.354039135
-48,84,6.132,-6.549,8.971667905,2.389066487
-48,88,6.49,-7.278,9.751378569,2.413366284
-48,92,6.886,-7.972,10.53421948,2.42915668
-48,96,7.317,-8.627,11.31210051,2.43817292
-48,100,7.781,-9.241,12.08056464,2.441756436
-48,104,43.018,54.136,69.14661828,0.671456949
-48,108,40.168,55.682,68.65823584,0.624932714
-48,112,37.245,56.956,68.05274396,0.579130087
-48,116,34.263,57.953,67.3238693,0.533938954
-48,120,31.236,58.668,66.4651933,0.489245764
-48,124,28.18,59.096,65.47098301,0.444957686
-48,128,25.109,59.237,64.33882226,0.400916183
-48,132,22.038,59.089,63.0649139,0.356983453
-48,136,18.983,58.653,61.64842819,0.313009716
-48,140,15.957,57.932,60.08945392,0.268778597
-48,144,12.977,56.928,58.38835255,0.224124896
-48,148,10.055,55.647,56.54813555,0.178763702
-48,152,7.207,54.095,54.57297751,0.132448607
-48,156,4.447,52.279,52.46779631,0.084858559
-48,160,1.787,50.209,50.2407907,0.035576212
-48,164,-0.759,47.894,47.90001375,-0.01584617
-48,168,-30.981,29.401,42.71113628,-0.811558932
-48,172,-32.539,30.644,44.69721755,-0.81538142
-48,176,-34.158,31.737,46.62623868,-0.822121914
-48,180,-35.83,32.675,48.49169542,-0.831420675
-44,180,-39.802,32.675,51.49616325,-0.883417678
-44,184,-41.406,33.454,53.23182274,-0.891226262
-44,188,-43.044,34.071,54.89643865,-0.901235934
-44,192,-44.708,34.521,56.4845528,-0.913273226
-44,196,-46.389,34.803,57.9930007,-0.927140027
-44,200,-48.081,34.915,59.42086995,-0.942721387
-44,204,-49.773,34.858,60.76538236,-0.959842519
-44,208,-51.459,34.63,62.02632974,-0.978447422
-44,212,-53.129,34.234,63.20330211,-0.998398873
-44,216,-54.777,33.671,64.29818015,-1.019643652
-44,220,-56.393,32.944,65.31062383,-1.042085942
-44,224,-57.969,32.057,66.24240492,-1.065650882
-44,228,-59.499,31.013,67.09647658,-1.09030488
-44,232,-60.975,29.818,67.8753545,-1.115971166
-44,236,-62.389,28.478,68.5812205,-1.142584366
-44,240,-63.735,27,69.21813509,-1.170087426
-44,244,-65.006,25.389,69.78811759,-1.198450851
-44,248,23.519,3.349,23.75624469,1.429351702
-44,252,23.337,4.184,23.70910005,1.393394958
-44,256,23.114,4.998,23.64819232,1.357842338
-44,260,22.852,5.787,23.57335939,1.322772249
-44,264,22.553,6.549,23.48461645,1.288185971
-44,268,22.218,7.278,23.37966655,1.254239688
-44,272,21.848,7.972,23.25699654,1.220923258
-44,276,21.445,8.627,23.11521477,1.188321749
-44,280,63.685,17.691,66.09652567,1.299838948
-44,284,62.76,20.444,66.00586895,1.255887236
-44,288,2.948,10.118,10.53872042,0.28351324
-44,292,1.377,10.73,10.81799561,0.12763416
-44,296,0.845,11.192,11.22385357,0.075357388
-44,300,0.292,11.598,11.60167522,0.025171437
-44,304,-0.279,11.949,11.95225677,-0.023344992
-44,308,-0.866,12.241,12.27159472,-0.07062818
-44,312,-1.465,12.473,12.55874014,-0.116918021
-44,316,-2.075,12.645,12.81411917,-0.162646919
-44,320,-2.691,12.755,13.03577792,-0.207926871
-44,324,-3.311,12.803,13.22420243,-0.253066816
-44,328,-3.931,12.789,13.37950978,-0.298207692
-44,332,-4.55,12.712,13.50175707,-0.343721436
-44,336,-5.163,12.574,13.59272029,-0.389618645
-44,340,-5.769,12.374,13.65273734,-0.436259892
-44,344,22.046,17.229,27.97971689,0.907436671
-44,348,21.198,17.758,27.65324155,0.87347446
-44,352,20.325,18.2,27.28269827,0.840501312
-44,356,19.434,18.554,26.86877876,0.808559231
-44,0,18.527,18.817,26.40699184,0.777632681
-44,4,17.61,18.989,25.89776479,0.747737354
-44,8,16.687,19.068,25.33859888,0.718904252
-44,12,15.762,19.055,24.7292068,0.691098446
-44,16,14.84,18.948,24.06766096,0.664410356
-44,20,13.926,18.749,23.35505249,0.638851135
-44,24,13.023,18.459,22.59055577,0.614414058
-44,28,12.137,18.079,21.77514661,0.591225071
-44,32,11.271,17.611,20.90891585,0.56931158
-44,36,14.593,16.838,22.28169412,0.71409296
-44,40,6.629,2.713,7.16268176,1.18233077
-44,44,6.519,1.853,6.777239113,1.293854619
-44,48,6.45,0.984,6.524626886,1.419405475
-44,52,6.423,0.11,6.423941858,1.553672047
-44,56,6.439,-0.765,6.48428454,1.689049287
-44,60,6.497,-1.636,6.699813803,1.817476407
-44,64,6.598,-2.499,7.055395453,1.932851602
-44,68,6.74,-3.349,7.526181037,2.031948249
-44,72,6.922,-4.184,8.088259392,2.114481156
-44,76,7.145,-4.998,8.719577341,2.181193455
-44,80,7.407,-5.787,9.39962861,2.234022898
-44,84,7.706,-6.549,10.11295392,2.275207514
-44,88,8.041,-7.278,10.84559657,2.306428187
-44,92,8.411,-7.972,11.58868867,2.329404832
-44,96,48.81,50.263,70.06272382,0.770733261
-44,100,46.321,52.327,69.88383196,0.724590083
-44,104,43.739,54.136,69.59746128,0.679567714
-44,108,41.075,55.682,69.1927796,0.635563781
-44,112,38.342,56.956,68.65926667,0.592502638
-44,116,35.555,57.953,67.99050106,0.550297342
-44,120,32.726,58.668,67.17830974,0.508824829
-44,124,29.869,59.096,66.21551462,0.467983633
-44,128,26.999,59.237,65.09967872,0.427649611
-44,132,24.128,59.089,63.82531085,0.387669457
-44,136,21.272,58.653,62.39128459,0.347922004
-44,140,18.444,57.932,60.79718546,0.308226618
-44,144,15.658,56.928,59.04210487,0.268411937
-44,148,12.927,55.647,57.12876629,0.228255173
-44,152,10.265,54.095,55.06032374,0.187529099
-44,156,7.684,52.279,52.84068222,0.145935712
